id,name,cohort,predicted_gender,confidence,namerank,h_index,cited_by_count,credential_country,institution,subfield
gpt5_nishant_rai,Nishant Rai,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0208,,,USA,,
gpt5_olivia_watkins,Olivia Watkins,gpt5_system_card_author,female,high,0.0238,,,USA,,
gpt5_peter_zhokhov,Peter Zhokhov,gpt5_system_card_author,male,high,0.0303,,,USA,,
gpt5_qinghua_liu,Qinghua Liu,gpt5_system_card_author,ambiguous,east_asian_name,0.0443,,,USA,,
gpt5_reah_miyara,Reah Miyara,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0711,,,USA,,
gpt5_rohan_kshirsagar,Rohan Kshirsagar,gpt5_system_card_author,male,high,0.0573,,,USA,,
gpt5_roy_ziv,Roy Ziv,gpt5_system_card_author,male,high,0.0281,,,USA,,
gpt5_sam_arnesen,Sam Arnesen,gpt5_system_card_author,male,medium,0.0465,,,USA,,
gpt5_savannah_heon,Savannah Heon,gpt5_system_card_author,female,high,0.0765,,,USA,,
gpt5_shaokyi_amdo,Shaokyi Amdo,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0146,,,USA,,
gpt5_shreyas_krishnaswamy,Shreyas Krishnaswamy,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0881,,,USA,,
gpt5_simon_tobin,Simon Tobin,gpt5_system_card_author,male,high,0.0432,,,USA,,
gpt5_spug_golden,Spug Golden,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0086,,,USA,,
gpt5_sulman_choudhry,Sulman Choudhry,gpt5_system_card_author,ambiguous,unknown_to_detector,0.0427,,,USA,,
gpt5_tao_xin,Tao Xin,gpt5_system_card_author,ambiguous,east_asian_name,0.0446,,,USA,,
gpt5_thomas_shadwell,Thomas Shadwell,gpt5_system_card_author,male,high,0.0297,,,USA,,
gpt5_tomek_korbak,Tomek Korbak,gpt5_system_card_author,ambiguous,unknown_to_detector,0.1189,,,USA,,
gpt5_troy_peterson,Troy Peterson,gpt5_system_card_author,male,high,0.0149,,,USA,,
gpt5_vivek_verma,Vivek Verma,gpt5_system_card_author,male,high,0.0476,,,USA,,
gpt5_wenting_zhan,Wenting Zhan,gpt5_system_card_author,ambiguous,east_asian_name,0.0314,,,USA,,
gpt5_xiangning_chen,Xiangning Chen,gpt5_system_card_author,ambiguous,east_asian_name,0.0659,,,USA,,
gpt5_yara_khakbaz,Yara Khakbaz,gpt5_system_card_author,female,high,0.037,,,USA,,
gpt5_yizhong_xiong,Yizhong Xiong,gpt5_system_card_author,ambiguous,east_asian_name,0.0216,,,USA,,
gpt5_yuanzhi_li,Yuanzhi Li,gpt5_system_card_author,ambiguous,east_asian_name,0.1114,,,USA,,
gpt5_yushi_wang,Yushi Wang,gpt5_system_card_author,ambiguous,east_asian_name,0.0463,,,USA,,
ioi_gennady_korotkevich,Gennady Korotkevich,ioi_gold,male,high,0.6745,,,Belarus,,
ioi_rumen_hristov,Rumen Hristov,ioi_gold,male,high,0.4235,,,Bulgaria,,
ioi_adrian_jaskoka,Adrian Jaskółka,ioi_gold,male,high,0.3476,,,Poland,,
ioi_wenyu_cao,Wenyu Cao,ioi_gold,ambiguous,east_asian_name,0.3343,,,USA,,
ioi_michael_cohen,Michael Cohen,ioi_gold,male,high,0.3638,,,USA,,
ioi_robin_cheng,Robin Cheng,ioi_gold,ambiguous,east_asian_name,0.3684,,,Canada,,
ioi_tsotne_tabidze,Tsotne Tabidze,ioi_gold,ambiguous,unknown_to_detector,0.3751,,,Georgia,,
ioi_david_klaska,David Klaska,ioi_gold,male,high,0.2695,,,Czech Republic,,
ioi_shogo_murai,Shogo Murai,ioi_gold,male,high,0.3857,,,Japan,,
ioi_qiwei_feng,Qiwei Feng,ioi_gold,ambiguous,east_asian_name,0.3557,,,China,,
ioi_luhang_lai,Luhang Lai,ioi_gold,ambiguous,east_asian_name,0.3589,,,China,,
ioi_pasin_manurangsi,Pasin Manurangsi,ioi_gold,ambiguous,unknown_to_detector,0.4108,,,Thailand,,
ioi_neal_wu,Neal Wu,ioi_gold,ambiguous,east_asian_name,0.407,,,USA,,
ioi_simon_burger,Simon Bürger,ioi_gold,male,high,0.3492,,,Germany,,
ioi_ivica_kici,Ivica Kičić,ioi_gold,male,high,0.2278,,,Croatia,,
ioi_hynek_jemelik,Hynek Jemelík,ioi_gold,male,high,0.3738,,,Czech Republic,,
ioi_masaki_hara,Masaki Hara,ioi_gold,male,high,0.2976,,,Japan,,
ioi_vladislav_haralampiev,Vladislav Haralampiev,ioi_gold,male,high,0.3589,,,Bulgaria,,
ioi_fabian_gundlach,Fabian Gundlach,ioi_gold,male,high,0.3781,,,Germany,,
ioi_aurick_qiao,Aurick Qiao,ioi_gold,ambiguous,east_asian_name,0.2973,,,Canada,,
ioi_ting_wei_chen,Ting-Wei Chen,ioi_gold,ambiguous,east_asian_name,0.3132,,,Taiwan,,
ioi_dong_gu_kang,Dong Gu Kang,ioi_gold,ambiguous,east_asian_name,0.2276,,,Korea,,
ioi_mikhail_pyaderkin,Mikhail Pyaderkin,ioi_gold,male,high,0.3162,,,Russia,,
ioi_raymond_kang_seng_ing,Raymond Kang Seng Ing,ioi_gold,ambiguous,east_asian_name,0.2019,,,Singapore,,
ioi_ali_babaei_chshmehahmadrezaei,Ali Babaei Chshmehahmadrezaei,ioi_gold,male,high,0.2403,,,Iran,,
ioi_sergey_fedorov,Sergey Fedorov,ioi_gold,male,high,0.3265,,,Russia,,
ioi_haoqiang_fan,Haoqiang Fan,ioi_gold,ambiguous,unknown_to_detector,0.4062,,,China,,
ioi_felipe_abella_cavalcante_mendonca_de_souza,Felipe Abella Cavalcante Mendonça de Souza,ioi_gold,male,high,0.2816,,,Brazil,,
ioi_pavel_kunyavskiy,Pavel Kunyavskiy,ioi_gold,male,high,0.3622,,,Russia,,
ioi_alexander_timin,Alexander Timin,ioi_gold,male,high,0.3646,,,Russia,,
ioi_erjin_zhou,Erjin Zhou,ioi_gold,ambiguous,east_asian_name,0.2389,,,China,,
ioi_jan_kanty_milczek,Jan Kanty Milczek,ioi_gold,male,high,0.3105,,,Poland,,
ioi_paul_kirchner,Paul Kirchner,ioi_gold,male,high,0.26,,,France,,
ioi_zhongtian_jiang,Zhongtian Jiang,ioi_gold,ambiguous,east_asian_name,0.2986,,,China,,
ioi_jui_min_lee,Jui-Min Lee,ioi_gold,ambiguous,east_asian_name,0.28,,,Taiwan,,
ioi_ivan_katani,Ivan Katanić,ioi_gold,male,high,0.4116,,,Croatia,,
ioi_johnny_ho,Johnny Ho,ioi_gold,ambiguous,east_asian_name,0.3227,,,USA,,
ioi_albert_gu,Albert Gu,ioi_gold,male,high,0.3962,,,USA,,
ioi_shih_wei_liu,Shih-Wei Liu,ioi_gold,ambiguous,east_asian_name,0.3022,,,Taiwan,,
ioi_baris_kaya,Bariş Kaya,ioi_gold,ambiguous,unknown_to_detector,0.4103,,,Türkiye,,
ioi_eduards_kaliicenko,Eduards Kaļiņičenko,ioi_gold,male,high,0.3503,,,Latvia,,
ioi_linh_vuong_nguyen,Linh Vuong Nguyen,ioi_gold,ambiguous,east_asian_name,0.2824,,,Vietnam,,
ioi_sorawit_suriyakarn,Sorawit Suriyakarn,ioi_gold,ambiguous,unknown_to_detector,0.3941,,,Thailand,,
ioi_meng_huan_yu,Meng-Huan Yu,ioi_gold,ambiguous,east_asian_name,0.3781,,,Taiwan,,
ioi_gustav_matula,Gustav Matula,ioi_gold,male,high,0.2573,,,Croatia,,
ioi_piotr_karol_bejda,Piotr Karol Bejda,ioi_gold,male,high,0.323,,,Poland,,
ioi_yuzhou_gu,Yuzhou Gu,ioi_gold,ambiguous,androgynous,0.3681,,,China,,
ioi_egor_suvorov,Egor Suvorov,ioi_gold,male,high,0.3924,,,Russia,,
ioi_chao_li,Chao Li,ioi_gold,ambiguous,east_asian_name,0.3154,,,China,,
ioi_adrian_budau,Adrian Budău,ioi_gold,male,high,0.3886,,,Romania,,
ioi_karol_farbi,Karol Farbiś,ioi_gold,male,high,0.3795,,,Poland,,
ioi_maxim_akhmedov,Maxim Akhmedov,ioi_gold,male,high,0.4286,,,Russia,,
ioi_mitchell_lee,Mitchell Lee,ioi_gold,ambiguous,east_asian_name,0.4159,,,USA,,
ioi_peilin_zhong,Peilin Zhong,ioi_gold,ambiguous,east_asian_name,0.3195,,,China,,
ioi_eduard_batmendijn,Eduard Batmendijn,ioi_gold,male,high,0.2027,,,Slovakia,,
ioi_bumsoo_park,Bumsoo Park,ioi_gold,ambiguous,east_asian_name,0.3151,,,Korea,,
ioi_yuqing_ai,Yuqing Ai,ioi_gold,ambiguous,androgynous,0.2586,,,China,,
ioi_vlad_alexandru_gavrila,Vlad Alexandru Gavrilă,ioi_gold,male,high,0.4443,,,Romania,,
ioi_oleg_ivanov,Oleg Ivanov,ioi_gold,male,high,0.2881,,,Russia,,
ioi_simon_lindholm,Simon Lindholm,ioi_gold,male,high,0.407,,,Sweden,,
ioi_marin_tomic,Marin Tomic,ioi_gold,male,high,0.3111,,,Croatia,,
ioi_saeed_ilchi_ghazan,Saeed Ilchi Ghazan,ioi_gold,male,high,0.2872,,,Iran,,
ioi_alexey_gordeev,Alexey Gordeev,ioi_gold,male,high,0.3524,,,Russia,,
ioi_sergii_nagin,Sergii Nagin,ioi_gold,male,high,0.3062,,,Ukraine,,
ioi_scott_wu,Scott Wu,ioi_gold,ambiguous,east_asian_name,0.4384,,,USA,,
ioi_adam_bardashevich,Adam Bardashevich,ioi_gold,male,high,0.2838,,,Belarus,,
ioi_seyed_hamed_valizadehtoosi,Seyed Hamed Valizadehtoosi,ioi_gold,male,high,0.3316,,,Iran,,
ioi_rare_darius_buhai,Rareș Darius Buhai,ioi_gold,male,high,0.3557,,,Romania,,
putnam_yu_deng,Yu Deng,putnam_fellow,ambiguous,east_asian_name,0.5449,,,USA-Canada,,
putnam_colin_p_sandon,Colin P. Sandon,putnam_fellow,male,high,0.487,,,USA-Canada,,
putnam_alex_lin_zhai,Alex Lin Zhai,putnam_fellow,ambiguous,east_asian_name,0.4873,,,USA-Canada,,
putnam_seok_hyeong_lee,Seok Hyeong Lee,putnam_fellow,ambiguous,east_asian_name,0.5889,,,USA-Canada,,
putnam_bohua_zhan,Bohua Zhan,putnam_fellow,ambiguous,east_asian_name,0.5395,,,USA-Canada,,
putnam_samuel_s_elder,Samuel S. Elder,putnam_fellow,male,high,0.5657,,,USA-Canada,,
putnam_evan_m_odorney,Evan M. O'Dorney,putnam_fellow,male,high,0.7138,,,USA-Canada,,
putnam_xiaosheng_mu,Xiaosheng Mu,putnam_fellow,ambiguous,east_asian_name,0.4905,,,USA-Canada,,
putnam_brian_r_lawrence,Brian R. Lawrence,putnam_fellow,male,high,0.5314,,,USA-Canada,,
putnam_benjamin_p_gunby,Benjamin P. Gunby,putnam_fellow,male,high,0.5278,,,USA-Canada,,
putnam_eric_k_larson,Eric K. Larson,putnam_fellow,male,high,0.6816,,,USA-Canada,,
putnam_mitchell_m_lee,Mitchell M. Lee,putnam_fellow,ambiguous,east_asian_name,0.6105,,,USA-Canada,,
putnam_zipei_nie,Zipei Nie,putnam_fellow,ambiguous,east_asian_name,0.5811,,,USA-Canada,,
putnam_bobby_c_shen,Bobby C. Shen,putnam_fellow,ambiguous,east_asian_name,0.5727,,,USA-Canada,,
putnam_david_h_yang,David H. Yang,putnam_fellow,ambiguous,east_asian_name,0.6835,,,USA-Canada,,
putnam_ravi_jagadeesan,Ravi Jagadeesan,putnam_fellow,male,medium,0.6297,,,USA-Canada,,
putnam_mark_a_sellke,Mark A. Sellke,putnam_fellow,male,high,0.68,,,USA-Canada,,
putnam_lingfu_zhang,Lingfu Zhang,putnam_fellow,ambiguous,east_asian_name,0.5565,,,USA-Canada,,
putnam_yunkun_zhou,Yunkun Zhou,putnam_fellow,ambiguous,east_asian_name,0.6422,,,USA-Canada,,
putnam_pakawut_jiradilok,Pakawut Jiradilok,putnam_fellow,ambiguous,unknown_to_detector,0.6314,,,USA-Canada,,
putnam_bumsoo_kim,Bumsoo Kim,putnam_fellow,ambiguous,east_asian_name,0.4592,,,USA-Canada,,
putnam_gyujin_oh,Gyujin Oh,putnam_fellow,ambiguous,east_asian_name,0.5996,,,USA-Canada,,
putnam_daniel_spivak,Daniel Spivak,putnam_fellow,male,high,0.44,,,USA-Canada,,
putnam_joshua_d_brakensiek,Joshua D. Brakensiek,putnam_fellow,male,high,0.5276,,,USA-Canada,,
putnam_dong_ryul_kim,Dong Ryul Kim,putnam_fellow,ambiguous,east_asian_name,0.6849,,,USA-Canada,,
putnam_thomas_e_swayze,Thomas E. Swayze,putnam_fellow,male,high,0.5351,,,USA-Canada,,
putnam_samuel_zbarsky,Samuel Zbarsky,putnam_fellow,male,high,0.6454,,,USA-Canada,,
putnam_omer_cerrahoglu,Omer Cerrahoglu,putnam_fellow,male,high,0.6957,,,USA-Canada,,
putnam_jiyang_gao,Jiyang Gao,putnam_fellow,ambiguous,east_asian_name,0.6324,,,USA-Canada,,
putnam_junyao_peng,Junyao Peng,putnam_fellow,ambiguous,androgynous,0.6243,,,USA-Canada,,
putnam_ashwin_sah,Ashwin Sah,putnam_fellow,ambiguous,unknown_to_detector,0.7957,,,USA-Canada,,
putnam_david_stoner,David Stoner,putnam_fellow,male,high,0.7082,,,USA-Canada,,
putnam_shyam_narayanan,Shyam Narayanan,putnam_fellow,male,high,0.7724,,,USA-Canada,,
putnam_yuan_yao,Yuan Yao,putnam_fellow,ambiguous,east_asian_name,0.6403,,,USA-Canada,,
putnam_shengtong_zhang,Shengtong Zhang,putnam_fellow,ambiguous,east_asian_name,0.7595,,,USA-Canada,,
rhodes_2016_grace_huckins,Grace Huckins,rhodes_scholar,female,high,0.4476,,,USA,,
rhodes_2016_garrett_lam,Garrett Lam,rhodes_scholar,male,high,0.3005,,,USA,,
rhodes_2016_neil_alacha,Neil Alacha,rhodes_scholar,male,high,0.2138,,,USA,,
rhodes_2016_rivka_hyland,Rivka Hyland,rhodes_scholar,female,high,0.3316,,,USA,,
rhodes_2016_hassaan_shahawy,Hassaan Shahawy,rhodes_scholar,ambiguous,unknown_to_detector,0.4676,,,USA,,
rhodes_2017_joshua_b_pickar,Joshua B. Pickar,rhodes_scholar,male,high,0.253,,,USA,,
rhodes_2017_maia_silber,Maia Silber,rhodes_scholar,female,high,0.3632,,,USA,,
rhodes_2017_sarah_a_waltcher,Sarah A. Waltcher,rhodes_scholar,female,high,0.2338,,,USA,,
rhodes_2017_laura_a_courchesne,Laura A. Courchesne,rhodes_scholar,female,high,0.3035,,,USA,,
rhodes_2017_nancy_ko,Nancy Ko,rhodes_scholar,ambiguous,east_asian_name,0.2786,,,USA,,
rhodes_2017_noah_remnick,Noah Remnick,rhodes_scholar,male,high,0.3384,,,USA,,
rhodes_2017_spencer_d_dunleavy,Spencer D. Dunleavy,rhodes_scholar,male,high,0.2324,,,USA,,
rhodes_2017_meghan_m_shea,Meghan M. Shea,rhodes_scholar,female,high,0.2976,,,USA,,
rhodes_2017_cameron_d_clarke,Cameron D. Clarke,rhodes_scholar,male,medium,0.3519,,,USA,,
rhodes_2017_aryn_a_frazier,Aryn A. Frazier,rhodes_scholar,ambiguous,unknown_to_detector,0.3608,,,USA,,
rhodes_2017_james_c_pavur,James C. Pavur,rhodes_scholar,male,high,0.3951,,,USA,,
rhodes_2017_jory_m_fleming,Jory M. Fleming,rhodes_scholar,male,high,0.4449,,,USA,,
rhodes_2017_lucinda_m_ford,Lucinda M. Ford,rhodes_scholar,female,high,0.2732,,,USA,,
rhodes_2017_christian_e_nattiel,Christian E. Nattiel,rhodes_scholar,male,high,0.2751,,,USA,,
rhodes_2017_kirk_p_smith,Kirk P. Smith,rhodes_scholar,male,high,0.2738,,,USA,,
rhodes_2017_mikaila_v_smith,Mikaila V. Smith,rhodes_scholar,ambiguous,unknown_to_detector,0.3186,,,USA,,
rhodes_2017_morgan_k_mohr,Morgan K. Mohr,rhodes_scholar,male,medium,0.3422,,,USA,,
rhodes_2017_christa_grace_watkins,Christa Grace Watkins,rhodes_scholar,female,high,0.3435,,,USA,,
rhodes_2017_olivia_a_klevorn,Olivia A. Klevorn,rhodes_scholar,female,high,0.33,,,USA,,
rhodes_2017_pasquale_s_toscano,Pasquale S. Toscano,rhodes_scholar,male,high,0.3224,,,USA,,
rhodes_2017_aaron_c_robertson,Aaron C. Robertson,rhodes_scholar,male,high,0.283,,,USA,,
rhodes_2017_ahmed_m_ahmed,Ahmed M. Ahmed,rhodes_scholar,male,high,0.3438,,,USA,,
rhodes_2017_lauren_c_jackson,Lauren C. Jackson,rhodes_scholar,female,medium,0.3016,,,USA,,
rhodes_2017_shegufta_a_huma,Shegufta A. Huma,rhodes_scholar,ambiguous,unknown_to_detector,0.2403,,,USA,,
rhodes_2017_hannah_k_carrese,Hannah K. Carrese,rhodes_scholar,female,high,0.2654,,,USA,,
rhodes_2017_joshua_carter,Joshua Carter,rhodes_scholar,male,high,0.2311,,,USA,,
rhodes_2017_pema_m_mclaughlin,Pema M. McLaughlin,rhodes_scholar,ambiguous,unknown_to_detector,0.2946,,,USA,,
rhodes_2017_alexis_a_doyle,Alexis A. Doyle,rhodes_scholar,male,high,0.2282,,,USA,,
rhodes_2017_nicole_a_mihelson,Nicole A. Mihelson,rhodes_scholar,female,high,0.2665,,,USA,,
rhodes_2017_caylin_l_moore,Caylin L. Moore,rhodes_scholar,ambiguous,unknown_to_detector,0.4395,,,USA,,
rhodes_2017_anthony_wilder_l_wohns,Anthony Wilder L. Wohns,rhodes_scholar,male,high,0.3445,,,USA,,
msra_hanzhi_wang_2022,Hanzhi Wang,msra_phd_fellowship,ambiguous,east_asian_name,0.3157,,,Asia-Pacific,,
msra_haotian_li_2022,Haotian Li,msra_phd_fellowship,ambiguous,east_asian_name,0.3116,,,Asia-Pacific,,
msra_heecheol_kim_2022,Heecheol Kim,msra_phd_fellowship,ambiguous,east_asian_name,0.2878,,,Asia-Pacific,,
msra_kun_zhou_2022,Kun Zhou,msra_phd_fellowship,ambiguous,east_asian_name,0.3865,,,Asia-Pacific,,
msra_linfeng_zhang_2022,Linfeng Zhang,msra_phd_fellowship,ambiguous,east_asian_name,0.3503,,,Asia-Pacific,,
msra_ruyi_ji_2022,Ruyi Ji,msra_phd_fellowship,ambiguous,east_asian_name,0.2486,,,Asia-Pacific,,
msra_wenjing_wang_2022,Wenjing Wang,msra_phd_fellowship,ambiguous,east_asian_name,0.3297,,,Asia-Pacific,,
msra_xuanhe_zhou_2022,Xuanhe Zhou,msra_phd_fellowship,ambiguous,east_asian_name,0.3027,,,Asia-Pacific,,
msra_yuji_roh_2022,Yuji Roh,msra_phd_fellowship,male,high,0.3614,,,Asia-Pacific,,
msra_yulin_wang_2022,Yulin Wang,msra_phd_fellowship,ambiguous,east_asian_name,0.3959,,,Asia-Pacific,,
msra_yuqi_li_2022,Yuqi Li,msra_phd_fellowship,ambiguous,east_asian_name,0.2973,,,Asia-Pacific,,
msra_ze_liu_2022,Ze Liu,msra_phd_fellowship,ambiguous,east_asian_name,0.3488,,,Asia-Pacific,,
msra_dianyu_chen_2021,Dianyu Chen,msra_phd_fellowship,ambiguous,east_asian_name,0.2662,,,Asia-Pacific,,
msra_kaizhang_kang_2021,Kaizhang Kang,msra_phd_fellowship,ambiguous,east_asian_name,0.2908,,,Asia-Pacific,,
msra_libo_qin_2021,Libo Qin,msra_phd_fellowship,ambiguous,east_asian_name,0.4149,,,Asia-Pacific,,
msra_qing_wang_2021,Qing Wang,msra_phd_fellowship,ambiguous,east_asian_name,0.3165,,,Asia-Pacific,,
msra_aoyu_wu_2021,Aoyu Wu,msra_phd_fellowship,ambiguous,east_asian_name,0.3503,,,Asia-Pacific,,
msra_qitian_wu_2021,Qitian Wu,msra_phd_fellowship,ambiguous,east_asian_name,0.3827,,,Asia-Pacific,,
msra_hiromu_yakura_2021,Hiromu Yakura,msra_phd_fellowship,ambiguous,unknown_to_detector,0.3127,,,Asia-Pacific,,
msra_da_yu_2021,Da Yu,msra_phd_fellowship,ambiguous,east_asian_name,0.1946,,,Asia-Pacific,,
msra_wangyou_zhang_2021,Wangyou Zhang,msra_phd_fellowship,ambiguous,east_asian_name,0.34,,,Asia-Pacific,,
msra_wanjun_zhong_2021,Wanjun Zhong,msra_phd_fellowship,ambiguous,east_asian_name,0.3649,,,Asia-Pacific,,
msra_tiankuang_zhou_2021,Tiankuang Zhou,msra_phd_fellowship,ambiguous,east_asian_name,0.2976,,,Asia-Pacific,,
msra_sanghyun_woo_2020,Sanghyun Woo,msra_phd_fellowship,ambiguous,unknown_to_detector,0.5103,,,Asia-Pacific,,
msra_hao_shu_fang_2020,Hao-Shu Fang,msra_phd_fellowship,ambiguous,east_asian_name,0.3919,,,Asia-Pacific,,
msra_daya_guo_2020,Daya Guo,msra_phd_fellowship,ambiguous,east_asian_name,0.4008,,,Asia-Pacific,,
msra_ling_pan_2020,Ling Pan,msra_phd_fellowship,ambiguous,east_asian_name,0.4,,,Asia-Pacific,,
msra_sanghoon_kang_2020,Sanghoon Kang,msra_phd_fellowship,ambiguous,east_asian_name,0.3522,,,Asia-Pacific,,
msra_juheon_yi_2020,Juheon Yi,msra_phd_fellowship,ambiguous,east_asian_name,0.3254,,,Asia-Pacific,,
msra_mo_zou_2020,Mo Zou,msra_phd_fellowship,ambiguous,east_asian_name,0.2449,,,Asia-Pacific,,
msra_yangbangyan_jiang_2020,Yangbangyan Jiang,msra_phd_fellowship,ambiguous,east_asian_name,0.2676,,,Asia-Pacific,,
msra_naoki_kimura_2020,Naoki Kimura,msra_phd_fellowship,male,high,0.31,,,Asia-Pacific,,
msra_tianyu_pang_2020,Tianyu Pang,msra_phd_fellowship,ambiguous,east_asian_name,0.4824,,,Asia-Pacific,,
msra_xu_han_2020,Xu Han,msra_phd_fellowship,ambiguous,east_asian_name,0.4432,,,Asia-Pacific,,
msra_zili_meng_2020,Zili Meng,msra_phd_fellowship,ambiguous,east_asian_name,0.4249,,,Asia-Pacific,,
msra_shijie_cao_2019,Shijie Cao,msra_phd_fellowship,ambiguous,east_asian_name,0.3551,,,Asia-Pacific,,
msra_zhenpeng_chen_2019,Zhenpeng Chen,msra_phd_fellowship,ambiguous,east_asian_name,0.4124,,,Asia-Pacific,,
msra_yinpeng_dong_2019,Yinpeng Dong,msra_phd_fellowship,ambiguous,unknown_to_detector,0.5059,,,Asia-Pacific,,
msra_insu_han_2019,Insu Han,msra_phd_fellowship,ambiguous,east_asian_name,0.3714,,,Asia-Pacific,,
msra_hirofumi_inaguma_2019,Hirofumi Inaguma,msra_phd_fellowship,male,high,0.4527,,,Asia-Pacific,,
msra_dahun_kim_2019,Dahun Kim,msra_phd_fellowship,ambiguous,east_asian_name,0.4297,,,Asia-Pacific,,
msra_chao_liao_2019,Chao Liao,msra_phd_fellowship,ambiguous,androgynous,0.2865,,,Asia-Pacific,,
msra_muoi_tran_2019,Muoi Tran,msra_phd_fellowship,ambiguous,east_asian_name,0.2384,,,Asia-Pacific,,
msra_taining_wang_2019,Taining Wang,msra_phd_fellowship,ambiguous,east_asian_name,0.3281,,,Asia-Pacific,,
msra_chuhan_wu_2019,Chuhan Wu,msra_phd_fellowship,ambiguous,east_asian_name,0.3873,,,Asia-Pacific,,
msra_hongming_zhang_2019,Hongming Zhang,msra_phd_fellowship,ambiguous,east_asian_name,0.3824,,,Asia-Pacific,,
msra_zizhao_zhang_2019,Zizhao Zhang,msra_phd_fellowship,ambiguous,east_asian_name,0.3676,,,Asia-Pacific,,
msra_weiming_feng_2018,Weiming Feng,msra_phd_fellowship,ambiguous,east_asian_name,0.3176,,,Asia-Pacific,,
msra_sunghoon_im_2018,Sunghoon Im,msra_phd_fellowship,male,high,0.4443,,,Asia-Pacific,,
msra_dongup_kwon_2018,Dongup Kwon,msra_phd_fellowship,ambiguous,unknown_to_detector,0.3649,,,Asia-Pacific,,
msra_yikang_li_2018,Yikang Li,msra_phd_fellowship,ambiguous,east_asian_name,0.3546,,,Asia-Pacific,,
msra_jiaxin_shi_2018,Jiaxin Shi,msra_phd_fellowship,ambiguous,east_asian_name,0.3784,,,Asia-Pacific,,
msra_lili_wei_2018,Lili Wei,msra_phd_fellowship,ambiguous,east_asian_name,0.4211,,,Asia-Pacific,,
msra_xingda_wei_2018,Xingda Wei,msra_phd_fellowship,ambiguous,east_asian_name,0.383,,,Asia-Pacific,,
msra_lijun_wu_2018,Lijun Wu,msra_phd_fellowship,ambiguous,east_asian_name,0.3932,,,Asia-Pacific,,
msra_fengli_xu_2018,Fengli Xu,msra_phd_fellowship,ambiguous,east_asian_name,0.4089,,,Asia-Pacific,,
msra_pan_zhou_2018,Pan Zhou,msra_phd_fellowship,ambiguous,east_asian_name,0.3684,,,Asia-Pacific,,
msra_xizhou_zhu_2018,Xizhou Zhu,msra_phd_fellowship,ambiguous,east_asian_name,0.4254,,,Asia-Pacific,,
msra_seung_hwan_baek_2017,Seung-Hwan Baek,msra_phd_fellowship,ambiguous,androgynous,0.3857,,,Asia-Pacific,,
msra_yue_cao_2017,Yue Cao,msra_phd_fellowship,ambiguous,east_asian_name,0.3905,,,Asia-Pacific,,
msra_bojie_li_2017,Bojie Li,msra_phd_fellowship,ambiguous,east_asian_name,0.3865,,,Asia-Pacific,,
msra_chongxuan_li_2017,Chongxuan Li,msra_phd_fellowship,ambiguous,east_asian_name,0.4843,,,Asia-Pacific,,
msra_pengfei_liu_2017,Pengfei Liu,msra_phd_fellowship,ambiguous,east_asian_name,0.3927,,,Asia-Pacific,,
msra_xuan_lu_2017,Xuan Lu,msra_phd_fellowship,ambiguous,east_asian_name,0.3457,,,Asia-Pacific,,
msra_chang_hyun_park_2017,Chang Hyun Park,msra_phd_fellowship,ambiguous,east_asian_name,0.2827,,,Asia-Pacific,,
msra_zhaofan_qiu_2017,Zhaofan Qiu,msra_phd_fellowship,ambiguous,east_asian_name,0.4135,,,Asia-Pacific,,
msra_yu_wu_2017,Yu Wu,msra_phd_fellowship,ambiguous,east_asian_name,0.3497,,,Asia-Pacific,,
msra_yuxiang_yang_2017,Yuxiang Yang,msra_phd_fellowship,ambiguous,east_asian_name,0.2619,,,Asia-Pacific,,
msra_chuang_gan_2016,Chuang Gan,msra_phd_fellowship,ambiguous,androgynous,0.4151,,,Asia-Pacific,,
msra_hyeonwoo_noh_2016,Hyeonwoo Noh,msra_phd_fellowship,ambiguous,unknown_to_detector,0.4608,,,Asia-Pacific,,
msra_jie_zhang_2016,Jie Zhang,msra_phd_fellowship,ambiguous,east_asian_name,0.3351,,,Asia-Pacific,,
msra_jun_nishida_2016,Jun Nishida,msra_phd_fellowship,male,medium,0.3814,,,Asia-Pacific,,
msra_li_chen_2016,Li Chen,msra_phd_fellowship,ambiguous,east_asian_name,0.3076,,,Asia-Pacific,,
msra_loi_luu_2016,Loi Luu,msra_phd_fellowship,male,medium,0.4962,,,Asia-Pacific,,
msra_qiang_liu_2016,Qiang Liu,msra_phd_fellowship,ambiguous,east_asian_name,0.3022,,,Asia-Pacific,,
msra_wenhao_li_2016,Wenhao Li,msra_phd_fellowship,ambiguous,east_asian_name,0.3297,,,Asia-Pacific,,
msra_yingce_xia_2016,Yingce Xia,msra_phd_fellowship,ambiguous,east_asian_name,0.3892,,,Asia-Pacific,,
msra_ziqiang_cao_2016,Ziqiang Cao,msra_phd_fellowship,ambiguous,east_asian_name,0.3384,,,Asia-Pacific,,
msra_wei_bai_2015,Wei Bai,msra_phd_fellowship,ambiguous,east_asian_name,0.44,,,Asia-Pacific,,
msra_dong_deng_2015,Dong Deng,msra_phd_fellowship,ambiguous,east_asian_name,0.4011,,,Asia-Pacific,,
