entity_id,cohort,gold_chars,gold_words,gold_named_facts,gold_sentences
msra_muoi_tran_2019,msra_phd_fellowship,518,71,6,3
msra_taining_wang_2019,msra_phd_fellowship,521,71,6,3
msra_chuhan_wu_2019,msra_phd_fellowship,505,69,6,3
msra_hongming_zhang_2019,msra_phd_fellowship,537,74,6,3
msra_zizhao_zhang_2019,msra_phd_fellowship,508,69,6,3
msra_weiming_feng_2018,msra_phd_fellowship,507,69,6,3
msra_sunghoon_im_2018,msra_phd_fellowship,493,68,5,3
msra_dongup_kwon_2018,msra_phd_fellowship,513,70,6,3
msra_yikang_li_2018,msra_phd_fellowship,521,73,7,3
msra_jiaxin_shi_2018,msra_phd_fellowship,506,69,6,3
msra_lili_wei_2018,msra_phd_fellowship,531,74,6,3
msra_xingda_wei_2018,msra_phd_fellowship,516,71,6,3
msra_lijun_wu_2018,msra_phd_fellowship,507,70,6,3
msra_fengli_xu_2018,msra_phd_fellowship,505,69,6,3
msra_pan_zhou_2018,msra_phd_fellowship,517,71,6,3
msra_xizhou_zhu_2018,msra_phd_fellowship,532,74,5,3
msra_seung_hwan_baek_2017,msra_phd_fellowship,497,68,5,3
msra_yue_cao_2017,msra_phd_fellowship,503,69,6,3
msra_bojie_li_2017,msra_phd_fellowship,530,74,5,3
msra_chongxuan_li_2017,msra_phd_fellowship,508,69,6,3
msra_pengfei_liu_2017,msra_phd_fellowship,504,69,6,3
msra_xuan_lu_2017,msra_phd_fellowship,501,69,6,3
msra_chang_hyun_park_2017,msra_phd_fellowship,497,69,5,3
msra_zhaofan_qiu_2017,msra_phd_fellowship,533,74,5,3
msra_yu_wu_2017,msra_phd_fellowship,500,69,6,3
msra_yuxiang_yang_2017,msra_phd_fellowship,512,71,6,3
msra_chuang_gan_2016,msra_phd_fellowship,506,69,6,3
msra_hyeonwoo_noh_2016,msra_phd_fellowship,532,73,6,3
msra_jie_zhang_2016,msra_phd_fellowship,503,69,6,3
msra_jun_nishida_2016,msra_phd_fellowship,509,70,5,3
msra_li_chen_2016,msra_phd_fellowship,530,74,6,3
msra_loi_luu_2016,msra_phd_fellowship,516,71,6,3
msra_qiang_liu_2016,msra_phd_fellowship,513,71,6,3
msra_wenhao_li_2016,msra_phd_fellowship,515,71,6,3
msra_yingce_xia_2016,msra_phd_fellowship,532,74,5,3
msra_ziqiang_cao_2016,msra_phd_fellowship,520,71,6,3
msra_wei_bai_2015,msra_phd_fellowship,530,74,6,3
msra_dong_deng_2015,msra_phd_fellowship,505,69,6,3
msra_li_dong_2015,msra_phd_fellowship,502,69,6,3
msra_hojoon_lee_2015,msra_phd_fellowship,492,68,5,3
msra_tae_hyun_oh_2015,msra_phd_fellowship,493,68,5,3
msra_yingwei_pan_2015,msra_phd_fellowship,533,74,5,3
msra_hao_tang_2015,msra_phd_fellowship,502,69,6,3
msra_tatsunori_taniai_2015,msra_phd_fellowship,512,70,5,3
msra_hao_wang_2015,msra_phd_fellowship,531,74,6,3
msra_feng_long_xie_2015,msra_phd_fellowship,520,71,6,3
msra_ting_zhang_2015,msra_phd_fellowship,532,74,5,3
msra_yongfeng_zhang_2015,msra_phd_fellowship,510,69,6,3
msra_zhenzhe_zheng_2015,msra_phd_fellowship,519,71,6,3
msra_szu_wen_fan_2014,msra_phd_fellowship,503,69,6,3
msra_seunghoon_hong_2014,msra_phd_fellowship,534,73,6,3
msra_wenping_hu_2014,msra_phd_fellowship,532,74,5,3
msra_yanyan_jiang_2014,msra_phd_fellowship,507,69,6,3
msra_hiroshi_kajino_2014,msra_phd_fellowship,510,70,5,3
msra_yuan_lin_2014,msra_phd_fellowship,501,69,6,3
msra_yutao_liu_2014,msra_phd_fellowship,515,71,6,3
msra_canyi_lu_2014,msra_phd_fellowship,517,71,6,3
msra_yongtae_park_2014,msra_phd_fellowship,505,69,6,3
msra_shaoqing_ren_2014,msra_phd_fellowship,534,74,5,3
msra_yingxia_shao_2014,msra_phd_fellowship,506,69,6,3
msra_shuai_yi_2014,msra_phd_fellowship,520,73,7,3
msra_chen_cao_2013,msra_phd_fellowship,504,69,6,3
msra_dong_chen_2013,msra_phd_fellowship,531,74,5,3
msra_luwei_cheng_2013,msra_phd_fellowship,511,71,6,3
msra_quan_fang_2013,msra_phd_fellowship,513,71,6,3
msra_ping_luo_2013,msra_phd_fellowship,520,73,7,3
msra_masayasu_ogata_2013,msra_phd_fellowship,506,69,6,3
msra_jianping_shi_2013,msra_phd_fellowship,524,73,7,3
msra_shusen_wang_2013,msra_phd_fellowship,507,69,6,3
msra_huanjing_yue_2013,msra_phd_fellowship,507,69,6,3
msra_jun_zhang_2013,msra_phd_fellowship,518,70,6,3
msra_yang_cao_2012,msra_phd_fellowship,503,69,6,3
msra_menglei_chai_2012,msra_phd_fellowship,508,69,6,3
msra_jun_kato_2012,msra_phd_fellowship,504,70,5,3
msra_yin_hsi_kuo_2012,msra_phd_fellowship,514,70,6,3
msra_hongjin_liang_2012,msra_phd_fellowship,535,74,5,3
msra_yongxin_tong_2012,msra_phd_fellowship,535,74,6,3
msra_xinggang_wang_2012,msra_phd_fellowship,535,73,6,3
msra_yizhong_zhang_2012,msra_phd_fellowship,509,69,6,3
msra_xin_zhao_2012,msra_phd_fellowship,502,69,6,3
msra_chong_zu_2012,msra_phd_fellowship,504,69,6,3
msra_dongzhe_ma_2011,msra_phd_fellowship,506,69,6,3
msra_peiran_ren_2011,msra_phd_fellowship,506,69,6,3
msra_xiaohui_bei_2011,msra_phd_fellowship,507,69,6,3
msra_xun_cao_2011,msra_phd_fellowship,503,69,6,3
msra_quan_wang_2011,msra_phd_fellowship,503,69,6,3
msra_xiang_song_2011,msra_phd_fellowship,503,69,6,3
msra_chenglin_li_2011,msra_phd_fellowship,517,71,6,3
msra_guo_li_2011,msra_phd_fellowship,502,69,6,3
msra_shengjun_huang_2011,msra_phd_fellowship,509,69,6,3
msra_jing_yuan_2011,msra_phd_fellowship,531,74,5,3
msra_cuiling_lan_2011,msra_phd_fellowship,505,69,6,3
msra_guangmin_wang_2011,msra_phd_fellowship,516,71,6,3
msra_yang_cao_2011,msra_phd_fellowship,530,73,6,3
msra_qiang_hao_2011,msra_phd_fellowship,504,69,6,3
msra_zhen_liao_2011,msra_phd_fellowship,503,69,6,3
msra_lei_cui_2011,msra_phd_fellowship,514,71,6,3
msra_xiaoshuai_sun_2011,msra_phd_fellowship,520,71,6,3
msra_bolei_zhou_2011,msra_phd_fellowship,522,73,7,3
msra_lin_ma_2011,msra_phd_fellowship,518,73,7,3
msra_nobuyuki_umetani_2011,msra_phd_fellowship,512,70,5,3
msra_yefeng_liu_2011,msra_phd_fellowship,504,69,6,3
msra_hyunson_seo_2011,msra_phd_fellowship,505,69,6,3
msra_yohan_chon_2011,msra_phd_fellowship,504,69,6,3
msra_jaesik_park_2011,msra_phd_fellowship,493,68,5,3
msra_sangwon_seo_2011,msra_phd_fellowship,493,68,5,3
msra_kazi_rubaiat_habib_2011,msra_phd_fellowship,527,72,6,3
msra_gang_yu_2011,msra_phd_fellowship,516,70,6,3
msra_nikolay_gravin_2011,msra_phd_fellowship,523,70,6,3
msra_shuo_hung_chen_2011,msra_phd_fellowship,520,71,6,3
msra_haris_javaid_2010,msra_phd_fellowship,518,72,6,3
msra_yue_deng_2010,msra_phd_fellowship,504,69,6,3
msra_chongyang_ma_2010,msra_phd_fellowship,508,69,6,3
msra_xiong_li_2010,msra_phd_fellowship,514,71,6,3
msra_bo_geng_2010,msra_phd_fellowship,501,69,6,3
msra_shiliang_zhang_2010,msra_phd_fellowship,518,71,6,3
msra_xiulian_peng_2010,msra_phd_fellowship,534,74,5,3
msra_xiao_zhang_2010,msra_phd_fellowship,506,69,6,3
msra_xinying_song_2010,msra_phd_fellowship,519,71,6,3
msra_jinbao_wang_2010,msra_phd_fellowship,518,71,6,3
msra_wei_wu_2010,msra_phd_fellowship,500,69,6,3
msra_linghe_kong_2010,msra_phd_fellowship,517,71,6,3
msra_liang_wang_2010,msra_phd_fellowship,505,69,6,3
msra_ping_chen_2010,msra_phd_fellowship,504,69,6,3
msra_weiwei_wu_2010,msra_phd_fellowship,531,74,5,3
msra_xiaojun_qian_2010,msra_phd_fellowship,524,73,7,3
msra_dongxiao_yu_2010,msra_phd_fellowship,511,71,6,3
msra_lu_wang_2010,msra_phd_fellowship,530,74,6,3
msra_seokhwan_kim_2010,msra_phd_fellowship,510,70,5,3
msra_adiyan_mujibiya_2010,msra_phd_fellowship,511,70,5,3
msra_seungjin_lee_2010,msra_phd_fellowship,494,68,5,3
msra_tae_joon_kim_2010,msra_phd_fellowship,494,68,5,3
msra_gae_won_you_2010,msra_phd_fellowship,531,73,5,3
msra_sungjin_lee_2010,msra_phd_fellowship,513,70,6,3
msra_shenghua_gao_2010,msra_phd_fellowship,521,70,6,3
msra_yi_ling_hsieh_2010,msra_phd_fellowship,520,71,6,3
msra_cheng_te_li_2010,msra_phd_fellowship,514,70,6,3
msra_tsung_te_lai_2010,msra_phd_fellowship,515,70,6,3
msra_novi_quadrianto_2009,msra_phd_fellowship,522,70,6,3
msra_ashnil_kumar_2009,msra_phd_fellowship,509,70,5,3
msra_william_voorsluys_2009,msra_phd_fellowship,517,70,5,3
msra_shenghua_liu_2009,msra_phd_fellowship,508,69,6,3
msra_hao_wen_2009,msra_phd_fellowship,503,69,6,3
msra_zhiwei_xiong_2009,msra_phd_fellowship,534,74,5,3
msra_dong_liu_2009,msra_phd_fellowship,515,71,6,3
msra_bo_yu_2009,msra_phd_fellowship,512,71,6,3
msra_litian_tao_2009,msra_phd_fellowship,505,69,6,3
msra_yufeng_li_2009,msra_phd_fellowship,504,69,6,3
msra_wei_wang_2009,msra_phd_fellowship,503,69,6,3
msra_huanhuan_cao_2009,msra_phd_fellowship,534,74,5,3
msra_xiaoyin_wang_2009,msra_phd_fellowship,506,69,6,3
msra_jun_lang_2009,msra_phd_fellowship,516,71,6,3
msra_derek_hao_hu_2009,msra_phd_fellowship,535,75,6,3
msra_kaiming_he_2009,msra_phd_fellowship,522,73,7,3
msra_tasuku_oonishi_2009,msra_phd_fellowship,520,71,6,3
msra_yoshida_yuichi_2009,msra_phd_fellowship,507,69,6,3
msra_jun_hatori_2009,msra_phd_fellowship,506,70,5,3
msra_jongwuk_lee_2009,msra_phd_fellowship,531,73,6,3
msra_jung_tae_lee_2009,msra_phd_fellowship,505,69,6,3
msra_bingjun_zhang_2009,msra_phd_fellowship,522,71,6,3
msra_lixin_duan_2009,msra_phd_fellowship,519,70,6,3
msra_yu_chen_sun_2009,msra_phd_fellowship,518,71,6,3
msra_kai_yin_chen_2009,msra_phd_fellowship,515,70,5,3
msra_feng_zhang_2008,msra_phd_fellowship,518,71,6,3
msra_xiangyi_meng_2008,msra_phd_fellowship,520,71,6,3
msra_tong_wu_2008,msra_phd_fellowship,534,73,6,3
msra_li_xu_2008,msra_phd_fellowship,517,73,7,3
msra_jun_lang_2008,msra_phd_fellowship,515,71,6,3
msra_qingqing_zhang_2008,msra_phd_fellowship,518,71,6,3
msra_yanyan_lan_2008,msra_phd_fellowship,514,71,6,3
msra_xiaoqin_zhang_2008,msra_phd_fellowship,517,71,6,3
msra_xiubo_geng_2008,msra_phd_fellowship,514,71,6,3
msra_souneil_park_2008,msra_phd_fellowship,494,68,5,3
msra_ki_woong_park_2008,msra_phd_fellowship,495,68,4,3
msra_dafan_dong_2008,msra_phd_fellowship,504,69,6,3
msra_yi_huang_2008,msra_phd_fellowship,517,70,6,3
msra_yu_lin_wang_2008,msra_phd_fellowship,518,71,6,3
msra_yi_hsuan_yang_2008,msra_phd_fellowship,516,70,6,3
msra_yantao_zheng_2008,msra_phd_fellowship,521,71,6,3
msra_lijiang_chen_2008,msra_phd_fellowship,506,69,6,3
msra_sunghyun_cho_2008,msra_phd_fellowship,532,73,6,3
msra_yongdeok_kim_2008,msra_phd_fellowship,532,73,6,3
msra_dikan_xing_2008,msra_phd_fellowship,516,71,6,3
msra_jingjing_fu_2008,msra_phd_fellowship,534,74,6,3
msra_jun_hong_2008,msra_phd_fellowship,508,71,6,3
msra_florian_mueller_2008,msra_phd_fellowship,515,70,5,3
msra_tomoaki_higo_2008,msra_phd_fellowship,508,70,5,3
msra_pinyan_lu_2008,msra_phd_fellowship,505,69,6,3
msra_jialin_zhang_2008,msra_phd_fellowship,508,69,6,3
msra_qiming_hou_2008,msra_phd_fellowship,506,69,6,3
msra_kun_xu_2008,msra_phd_fellowship,502,69,6,3
msra_yifei_don_2008,msra_phd_fellowship,515,72,6,3
msra_hao_xu_2008,msra_phd_fellowship,528,74,5,3
msra_yuan_liu_2008,msra_phd_fellowship,530,74,5,3
msra_myung_suk_song_2008,msra_phd_fellowship,508,69,6,3
noi_mo_tao_2009,noi_china_gold,512,70,5,2
noi_li_xinye_2009,noi_china_gold,515,70,5,2
noi_chen_keqing_2009,noi_china_gold,519,70,5,2
noi_lai_luhang_2009,noi_china_gold,517,70,5,2
noi_wu_yi_2009,noi_china_gold,511,70,5,2
noi_wu_jiajun_2009,noi_china_gold,516,70,5,2
noi_pan_yuchao_2009,noi_china_gold,518,70,5,2
noi_li_xiaoxiao_2009,noi_china_gold,516,70,5,2
noi_chen_gaoyuan_2009,noi_china_gold,520,70,5,2
noi_wang_yining_2009,noi_china_gold,516,70,5,2
noi_li_yuliang_2009,noi_china_gold,517,70,5,2
noi_zhang_fang_2009,noi_china_gold,514,70,5,2
noi_li_kaiwei_2009,noi_china_gold,516,70,5,2
noi_song_wenjie_2009,noi_china_gold,516,70,5,2
noi_lyu_weicong_2009,noi_china_gold,519,70,5,2
noi_lin_yankai_2009,noi_china_gold,517,70,5,2
noi_guo_jiabao_2009,noi_china_gold,515,70,5,2
noi_chen_jianfei_2009,noi_china_gold,519,70,5,2
noi_feng_qiwei_2009,noi_china_gold,515,70,5,2
noi_he_pufan_2009,noi_china_gold,515,70,5,2
cmo_zhuang_ziquan_2009,cmo_china_gold,505,79,5,3
cmo_cao_qinxiang_2009,cmo_china_gold,502,79,5,3
cmo_chen_jiahao_2009,cmo_china_gold,501,79,5,3
cmo_zheng_fan_2009,cmo_china_gold,498,79,5,3
cmo_lu_huanran_2009,cmo_china_gold,500,79,5,3
cmo_li_chao_2009,cmo_china_gold,496,79,5,3
cmo_chen_lin_2009,cmo_china_gold,497,79,5,3
cmo_zhang_boyu_2009,cmo_china_gold,500,79,5,3
cmo_lin_bo_2009,cmo_china_gold,495,79,5,3
cmo_xu_ze_2009,cmo_china_gold,495,79,5,3
cmo_wei_dongyi_2009,cmo_china_gold,502,79,5,3
cmo_zeng_yulong_2009,cmo_china_gold,480,75,5,3
cmo_yu_chendi_2009,cmo_china_gold,475,75,5,3
cmo_zheng_zhiwei_2009,cmo_china_gold,482,75,5,3
cmo_lu_yu_2009,cmo_china_gold,476,75,5,3
cmo_zhao_yanlin_2009,cmo_china_gold,483,75,5,3
cmo_chen_guangshan_2009,cmo_china_gold,482,75,5,3
cmo_su_jun_2009,cmo_china_gold,471,75,5,3
cmo_ye_lizao_2009,cmo_china_gold,474,75,5,3
cmo_fu_hao_2009,cmo_china_gold,473,75,5,3
cmo_sheng_kai_2009,cmo_china_gold,477,75,5,3
cmo_li_yonghan_2009,cmo_china_gold,478,75,5,3
cmo_chen_tianheng_2009,cmo_china_gold,479,75,5,3
cmo_yang_pengyu_2009,cmo_china_gold,477,75,5,3
cmo_yi_dingdong_2009,cmo_china_gold,477,75,5,3
cmo_yao_fan_2009,cmo_china_gold,472,75,5,3
cmo_fu_jiaju_2009,cmo_china_gold,480,75,5,3
cmo_chen_lei_2009,cmo_china_gold,473,75,5,3
cmo_zhang_kuan_2009,cmo_china_gold,474,75,5,3
cmo_li_xiongfeng_2009,cmo_china_gold,477,75,5,3
cmo_xue_fei_2009,cmo_china_gold,472,75,5,3
cmo_he_haoqing_2009,cmo_china_gold,476,75,5,3
cmo_hu_wenlu_2009,cmo_china_gold,474,75,5,3
cmo_zhou_yiwen_2009,cmo_china_gold,475,75,5,3
cmo_li_jialun_2009,cmo_china_gold,480,75,5,3
cmo_luo_zhenhua_2009,cmo_china_gold,478,75,5,3
cmo_guo_yixuan_2009,cmo_china_gold,475,75,5,3
cmo_hu_yangzhou_2009,cmo_china_gold,478,75,5,3
cmo_li_yang_2009,cmo_china_gold,471,75,5,3
cmo_chen_yuanhua_2009,cmo_china_gold,478,75,5,3
cmo_luo_dan_2009,cmo_china_gold,471,75,5,3
cmo_sima_jin_2009,cmo_china_gold,476,75,5,3
cmo_nie_zipei_2010,cmo_china_gold,394,61,2,3
cmo_xiao_jingwei_2010,cmo_china_gold,381,59,2,3
cmo_cheng_deyong_2010,cmo_china_gold,384,60,2,3
cmo_chen_tianheng_2010,cmo_china_gold,382,59,2,3
cmo_lin_huilin_2010,cmo_china_gold,379,59,2,3
cmo_jin_zhaorong_2010,cmo_china_gold,380,59,2,3
cmo_qi_bo_2010,cmo_china_gold,372,59,2,3
cmo_wang_weinan_2010,cmo_china_gold,379,59,2,3
cmo_su_jun_2010,cmo_china_gold,373,59,2,3
cmo_zhuang_ziquan_2010,cmo_china_gold,383,59,2,3
cmo_xiao_yikang_2010,cmo_china_gold,379,59,2,3
cmo_xie_yongjia_2010,cmo_china_gold,383,59,2,3
cmo_lei_lihua_2010,cmo_china_gold,378,59,2,3
cmo_gao_chengyu_2010,cmo_china_gold,386,59,2,3
cmo_zhu_wenhuan_2010,cmo_china_gold,381,59,2,3
cmo_zhao_shuoyao_2010,cmo_china_gold,381,59,2,3
cmo_liu_yu_2010,cmo_china_gold,374,59,2,3
cmo_zeng_liwei_2010,cmo_china_gold,378,59,2,3
cmo_yu_lun_2010,cmo_china_gold,373,59,2,3
cmo_lin_weinan_2010,cmo_china_gold,378,59,2,3
cmo_wei_wei_2010,cmo_china_gold,374,59,2,3
cmo_li_liying_2010,cmo_china_gold,379,59,2,3
cmo_ma_rui_2010,cmo_china_gold,373,59,2,3
cmo_yao_bowen_2010,cmo_china_gold,380,59,2,3
cmo_hao_tianyi_2010,cmo_china_gold,382,59,2,3
cmo_huang_xiangyi_2010,cmo_china_gold,382,59,2,3
cmo_chen_ze_2010,cmo_china_gold,377,59,2,3
cmo_su_yang_2010,cmo_china_gold,377,59,2,3
cmo_wu_mengxi_2010,cmo_china_gold,382,59,2,3
cmo_liu_shuai_2010,cmo_china_gold,379,59,2,3
cmo_yu_xuelu_2010,cmo_china_gold,378,59,2,3
cmo_li_fu_2010,cmo_china_gold,372,59,2,3
cmo_li_hongyi_2010,cmo_china_gold,385,59,2,3
cmo_tang_zhihao_2010,cmo_china_gold,379,59,2,3
cmo_wang_weili_2010,cmo_china_gold,378,59,2,3
cmo_lin_yilu_2010,cmo_china_gold,376,59,2,3
cmo_huang_zhengyu_2010,cmo_china_gold,381,59,2,3
cmo_huang_jiaoyang_2010,cmo_china_gold,382,59,2,3
cmo_gao_weihao_2010,cmo_china_gold,378,59,2,3
cmo_liu_tianren_2010,cmo_china_gold,379,59,2,3
cmo_lu_weiyang_2010,cmo_china_gold,385,59,2,3
cmo_zhang_weixi_2010,cmo_china_gold,379,59,2,3
cmo_zhang_huajin_2010,cmo_china_gold,382,59,2,3
cpho_yu_yichao_2009,cpho_china_first_prize,466,71,5,3
cpho_wu_jundong_2009,cpho_china_first_prize,424,66,5,3
cpho_ye_shuhao_2009,cpho_china_first_prize,423,66,5,3
cpho_liang_hao_2009,cpho_china_first_prize,422,66,5,3
cpho_xiao_xiangru_2009,cpho_china_first_prize,426,66,5,3
cpho_yan_mengyuan_2009,cpho_china_first_prize,432,67,5,3
cpho_yang_dong_2009,cpho_china_first_prize,422,66,5,3
cpho_xie_yuchen_2009,cpho_china_first_prize,424,66,5,3
cpho_xu_lin_2009,cpho_china_first_prize,419,66,5,3
cpho_jing_li_2009,cpho_china_first_prize,420,66,5,3
cpho_zheng_fan_2009,cpho_china_first_prize,428,67,5,3
cpho_yu_qian_2009,cpho_china_first_prize,426,67,5,3
cpho_xu_xiangfei_2009,cpho_china_first_prize,425,66,5,3
cpho_cao_chuanwu_2009,cpho_china_first_prize,431,67,5,3
cpho_he_zijian_2009,cpho_china_first_prize,423,66,5,3
cpho_du_dikang_2009,cpho_china_first_prize,423,66,5,3
cpho_zhong_ding_2009,cpho_china_first_prize,423,66,5,3
cpho_xu_fangzhou_2009,cpho_china_first_prize,425,66,5,3
cpho_zhang_yongliang_2009,cpho_china_first_prize,429,66,5,3
cpho_xiang_zhongyuan_2009,cpho_china_first_prize,429,66,5,3
cpho_qin_feng_2009,cpho_china_first_prize,421,66,5,3
cpho_dai_zhehao_2009,cpho_china_first_prize,430,67,5,3
cpho_guan_muzhi_2009,cpho_china_first_prize,424,66,5,3
cpho_huang_zeyu_2009,cpho_china_first_prize,424,66,5,3
cpho_sun_jian_2009,cpho_china_first_prize,421,66,5,3
cpho_zhou_an_2009,cpho_china_first_prize,420,66,5,3
cpho_zhou_xiaofei_2009,cpho_china_first_prize,426,66,5,3
cpho_chen_si_2009,cpho_china_first_prize,420,66,5,3
cpho_tang_lanxi_2009,cpho_china_first_prize,424,66,5,3
cpho_dai_xiaoliang_2009,cpho_china_first_prize,427,66,5,3
cpho_qiu_xiaokang_2009,cpho_china_first_prize,426,66,5,3
cpho_sun_sibai_2009,cpho_china_first_prize,423,66,5,3
cpho_hu_qi_2009,cpho_china_first_prize,418,66,5,3
cpho_bao_yijun_2009,cpho_china_first_prize,423,66,5,3
cpho_jiang_peng_2009,cpho_china_first_prize,423,66,5,3
cpho_chen_sirui_2009,cpho_china_first_prize,424,66,5,3
cpho_mou_tong_2009,cpho_china_first_prize,421,66,5,3
cpho_zhao_peng_2009,cpho_china_first_prize,422,66,5,3
cpho_sheng_jiming_2009,cpho_china_first_prize,432,67,5,3
cpho_tan_guoyu_2009,cpho_china_first_prize,423,66,5,3
cpho_yang_kang_2009,cpho_china_first_prize,422,66,5,3
cpho_li_bohai_2009,cpho_china_first_prize,422,66,5,3
cpho_xu_haoyu_2009,cpho_china_first_prize,422,66,5,3
cpho_zhou_chen_2009,cpho_china_first_prize,428,67,5,3
cpho_wu_kailun_2009,cpho_china_first_prize,423,66,5,3
cpho_ye_gongcheng_2009,cpho_china_first_prize,426,66,5,3
cpho_li_bocheng_2009,cpho_china_first_prize,424,66,5,3
cpho_li_kan_2009,cpho_china_first_prize,419,66,5,3
cpho_sun_xiaohang_2009,cpho_china_first_prize,426,66,5,3
cpho_qin_yunshan_2009,cpho_china_first_prize,425,66,5,3
cmo_chen_jingwen_2012,cmo_china_gold,397,60,5,3
cmo_wan_zhiyu_2012,cmo_china_gold,388,60,5,3
cmo_wang_donghao_2012,cmo_china_gold,391,60,5,3
cmo_wang_yuchen_2012,cmo_china_gold,390,60,5,3
cmo_wu_yuchen_2012,cmo_china_gold,388,60,5,3
cmo_jin_di_2012,cmo_china_gold,386,60,5,3
cmo_cai_dean_2012,cmo_china_gold,394,60,5,3
cmo_huang_qiushi_2012,cmo_china_gold,397,60,5,3
cmo_wang_lihan_2012,cmo_china_gold,395,60,5,3
cmo_du_yukun_2012,cmo_china_gold,387,60,5,3
cmo_sun_weifeng_2012,cmo_china_gold,390,60,5,3
cmo_song_ganlin_2012,cmo_china_gold,393,60,5,3
cmo_hu_wei_2012,cmo_china_gold,385,60,5,3
cmo_li_luying_2012,cmo_china_gold,388,60,5,3
cmo_li_tianpeng_2012,cmo_china_gold,393,60,5,3
cmo_liang_zhehui_2012,cmo_china_gold,392,60,5,3
cmo_wang_haoyu_2012,cmo_china_gold,389,60,5,3
cmo_yang_yufan_2012,cmo_china_gold,397,60,5,3
cmo_zhu_zirun_2012,cmo_china_gold,391,60,5,3
cmo_leng_junsheng_2012,cmo_china_gold,398,60,5,3
cmo_liang_yizhou_2012,cmo_china_gold,393,60,5,3
cmo_su_tianning_2012,cmo_china_gold,396,60,5,3
cmo_zhang_tianyi_2012,cmo_china_gold,391,60,5,3
cmo_zhu_xiangjiang_2012,cmo_china_gold,395,60,5,3
cmo_zeng_mengqi_2012,cmo_china_gold,393,60,5,3
cmo_song_yuyang_2012,cmo_china_gold,390,60,5,3
cmo_wang_zhiming_2012,cmo_china_gold,397,60,5,3
cmo_yin_yian_2012,cmo_china_gold,391,60,5,3
cmo_hu_chen_2012,cmo_china_gold,388,60,5,3
cmo_wu_yichong_2012,cmo_china_gold,395,60,5,3
cmo_bai_tianyi_2012,cmo_china_gold,391,60,5,3
cmo_wang_zhongjian_2012,cmo_china_gold,396,60,5,3
cmo_wu_hao_2012,cmo_china_gold,390,60,5,3
cmo_xu_jingcheng_2012,cmo_china_gold,393,60,5,3
cmo_gao_chao_2012,cmo_china_gold,388,60,5,3
cmo_zhang_yangkun_2012,cmo_china_gold,393,60,5,3
cmo_fei_jiayan_2012,cmo_china_gold,397,60,5,3
cmo_she_yiyang_2012,cmo_china_gold,389,60,5,3
cmo_you_zhiyi_2012,cmo_china_gold,396,60,5,3
cmo_zhang_yihao_2012,cmo_china_gold,390,60,5,3
cmo_liu_siyu_2012,cmo_china_gold,387,60,5,3
cmo_he_fan_2012,cmo_china_gold,386,60,5,3
cmo_wang_quan_2012,cmo_china_gold,389,60,5,3
cmo_xu_yi_2012,cmo_china_gold,390,60,5,3
cmo_zhang_letao_2012,cmo_china_gold,397,60,5,3
cmo_zhou_qiliang_2012,cmo_china_gold,398,60,5,3
noi_ai_yuqing_2012,noi_china_gold,318,47,4,2
noi_ru_yizhong_2012,noi_china_gold,324,47,4,2
noi_li_chao_2012,noi_china_gold,320,47,4,2
noi_yao_xuanrong_2012,noi_china_gold,326,47,4,2
noi_du_yuhao_2013,noi_china_gold,221,30,2,2
noi_mao_xiao_2013,noi_china_gold,220,30,2,2
noi_du_zhuofan_2013,noi_china_gold,225,30,2,2
noi_tang_shizhi_2013,noi_china_gold,226,30,2,2
noi_ouyang_qianyu_2013,noi_china_gold,230,30,2,2
artifact_tianshou,oss_project,449,61,3,2
artifact_vllm,oss_project,427,59,3,2
artifact_flashattention,oss_project,439,58,3,2
artifact_langchain,oss_project,440,59,3,2
artifact_llamaindex,oss_project,432,59,3,2
artifact_ollama,oss_project,421,58,3,2
artifact_autogen,oss_project,463,61,4,2
artifact_crewai,oss_project,436,58,3,2
artifact_ag2,oss_project,432,60,3,2
artifact_aider,oss_project,426,59,3,2
artifact_nanogpt,oss_project,437,59,3,2
artifact_micrograd,oss_project,426,57,3,2
artifact_llm_c,oss_project,415,59,3,2
artifact_mamba,oss_project,444,60,3,2
artifact_stable_diffusion,oss_project,428,58,4,2
artifact_controlnet,oss_project,457,61,3,2
artifact_bert,oss_project,411,55,3,2
artifact_roberta,oss_project,399,54,3,2
artifact_t5,oss_project,418,57,3,2
artifact_gpt_2,oss_project,415,56,3,2
artifact_whisper,oss_project,423,57,3,2
artifact_clip,oss_project,429,57,3,2
artifact_dall_e,oss_project,404,55,3,2
artifact_hugging_face_transformers,oss_project,441,61,4,2
artifact_pytorch,oss_project,440,59,4,2
artifact_tensorflow,oss_project,423,57,4,2
artifact_jax,oss_project,441,60,4,2
artifact_triton,oss_project,418,57,3,2
artifact_megatron_lm,oss_project,428,57,3,2
artifact_deepspeed,oss_project,427,57,3,2
artifact_ray,oss_project,440,59,4,2
artifact_colbert,oss_project,398,54,3,2
artifact_faiss,oss_project,425,58,4,2
artifact_byteps,oss_project,420,56,3,2
artifact_kv_direct,oss_project,427,58,3,2
artifact_clicknp,oss_project,425,57,3,2
artifact_alpaca,oss_project,410,55,3,2
artifact_vicuna,oss_project,407,55,3,2
artifact_claude,oss_project,398,55,3,2
artifact_cursor,oss_project,400,55,3,2
artifact_replit,oss_project,408,56,3,2
artifact_perplexity,oss_project,391,53,3,2
artifact_continue_dev,oss_project,431,61,5,2
artifact_xformers,oss_project,438,60,4,2
